run,time,capacitance_value,thermo_volt,temperature_C
1,2026-04-07T15:34:17,9.30919961669718e-11,0.26310417408694775,nan
2,2026-04-07T15:34:20,1.0735079360192145e-10,0.25977541728786946,nan
3,2026-04-07T15:34:22,8.924122504585469e-11,0.26144158470037837,nan
4,2026-04-07T15:34:24,9.316582298088949e-11,0.26424794971228494,nan
5,2026-04-07T15:34:27,8.898120585422637e-11,0.2635418859268839,nan
6,2026-04-07T15:34:29,9.752473052303196e-11,0.26199737139631907,nan
7,2026-04-07T15:34:32,9.075920951794336e-11,0.2627141692595387,nan
8,2026-04-07T15:34:34,1.0544325868534971e-10,0.267917811650932,nan
9,2026-04-07T15:34:37,8.230979353423963e-11,0.26725229882617896,nan
10,2026-04-07T15:34:39,9.50687542682102e-11,0.26811102505166673,nan
11,2026-04-07T15:34:42,9.07791546134258e-11,0.2675934039657477,nan
12,2026-04-07T15:34:44,9.711420432661776e-11,0.2656887014906033,nan
13,2026-04-07T15:34:46,9.613338483706053e-11,0.265081629756196,nan
14,2026-04-07T15:34:49,1.0185991042417246e-10,0.27010994887655215,nan
15,2026-04-07T15:34:52,1.082204174498033e-10,0.2631650005279198,nan
16,2026-04-07T15:34:54,9.483590892558907e-11,0.2688636031742817,nan
17,2026-04-07T15:34:56,9.125608526216463e-11,0.27063830404028977,nan
18,2026-04-07T15:34:59,8.634707654044945e-11,0.26559090211492276,nan
19,2026-04-07T15:35:01,9.920379605778399e-11,0.2541650726146827,nan
20,2026-04-07T15:35:04,8.704951602043271e-11,0.24082022853554008,24.072
21,2026-04-07T15:35:06,1.0225129735490062e-10,0.25170696879422394,nan
22,2026-04-07T15:35:09,1.3743825505307798e-10,0.25563921930177,nan
23,2026-04-07T15:35:11,8.298547058001819e-11,0.2819293612301408,nan
24,2026-04-07T15:35:13,9.95788723119221e-11,0.28717593993280843,nan
25,2026-04-07T15:35:16,9.269363277863187e-11,0.2839986528985037,nan
26,2026-04-07T15:35:18,1.0342538715159086e-10,0.2655670486086592,nan
27,2026-04-07T15:35:21,9.680872965725787e-11,0.2546206745843165,nan
28,2026-04-07T15:35:23,1.0115185527314463e-10,0.272118414103943,nan
29,2026-04-07T15:35:26,1.0086392588773585e-10,0.2794318991243472,nan
30,2026-04-07T15:35:28,9.113031332276522e-11,0.2768604911491366,nan
31,2026-04-07T15:35:30,9.567261500124313e-11,0.27051307313240613,nan
32,2026-04-07T15:35:33,9.120927136214962e-11,0.2601129444014987,nan
33,2026-04-07T15:35:35,9.021674210262158e-11,0.2780185788782319,nan
34,2026-04-07T15:35:38,9.968118095776177e-11,0.2729425527453486,nan
35,2026-04-07T15:35:40,8.72849488146429e-11,0.268616719384454,nan
36,2026-04-07T15:35:42,9.209845653345862e-11,0.2650637396264983,nan
37,2026-04-07T15:35:45,1.105641412223472e-10,0.2778969259962878,nan
38,2026-04-07T15:35:47,9.890454411898626e-11,0.2803240202586039,nan
39,2026-04-07T15:35:50,9.113302776088428e-11,0.2802894326745218,nan
40,2026-04-07T15:35:52,9.217768314428275e-11,0.27254419919074735,nan
41,2026-04-07T15:35:55,1.0462543636768289e-10,0.27169262901713864,nan
42,2026-04-07T15:35:57,9.626331699498183e-11,0.2575975921660074,nan
43,2026-04-07T15:35:59,9.143330052999512e-11,0.2627272886879837,nan
44,2026-04-07T15:36:02,8.809563959117765e-11,0.2638269353267333,nan
45,2026-04-07T15:36:04,9.686723331346222e-11,0.2804850314258829,nan
46,2026-04-07T15:36:07,1.0005267298652324e-10,0.27304154479634235,nan
47,2026-04-07T15:36:09,9.993959780860283e-11,0.2711666592040274,nan
48,2026-04-07T15:36:12,9.740097181528341e-11,0.2681134104022931,nan
49,2026-04-07T15:36:14,9.140201919933692e-11,0.2714206990457342,nan
50,2026-04-07T15:36:17,1.091312923624816e-10,0.25754749980285396,nan
51,2026-04-07T15:36:19,9.70043468747346e-11,0.2688123181358151,nan
52,2026-04-07T15:36:21,1.0883172913243556e-10,0.2721816258955414,nan
53,2026-04-07T15:36:24,9.04210556152637e-11,0.2702387578103753,nan
54,2026-04-07T15:36:26,1.0355642961561369e-10,0.26959232779063314,nan
55,2026-04-07T15:36:29,9.901672273530802e-11,0.2787007891573694,nan
56,2026-04-07T15:36:31,1.0839790968964029e-10,0.28311130246549965,nan
57,2026-04-07T15:36:33,1.0522863184411878e-10,0.2827332243912224,nan
58,2026-04-07T15:36:36,9.710592922517947e-11,0.2862396898119641,nan
59,2026-04-07T15:36:38,9.897951805982025e-11,0.28282625306565023,nan
60,2026-04-07T15:36:41,9.861308609636784e-11,0.27331466744306,nan
61,2026-04-07T15:36:43,8.17975580035409e-11,0.2583716384442596,nan
62,2026-04-07T15:36:46,8.809773890485155e-11,0.2637828063401457,nan
63,2026-04-07T15:36:48,9.456345847957077e-11,0.2635049129921754,nan
64,2026-04-07T15:36:50,1.0010825599287953e-10,0.26735367622779904,nan
65,2026-04-07T15:36:53,8.670481357066632e-11,0.27590992892453414,nan
66,2026-04-07T15:36:55,9.749897148934558e-11,0.2780090374757265,nan
67,2026-04-07T15:36:58,9.606257560256197e-11,0.270478485548324,nan
68,2026-04-07T15:37:00,9.524204261636205e-11,0.2633653699805336,nan
69,2026-04-07T15:37:03,1.0000736286626881e-10,0.26632678278315325,nan
70,2026-04-07T15:37:05,9.325421035569555e-11,0.2658902636185303,nan
71,2026-04-07T15:37:07,9.906385116108668e-11,0.2741435767857183,nan
72,2026-04-07T15:37:10,9.002580335617686e-11,0.2661979738493301,nan
73,2026-04-07T15:37:12,9.895898291753289e-11,0.26111002096331504,nan
74,2026-04-07T15:37:15,1.006898427585779e-10,0.2636039050431691,nan
75,2026-04-07T15:37:17,9.015508711752351e-11,0.26424675703697176,nan
76,2026-04-07T15:37:20,9.123023357350397e-11,0.27335998910496073,nan
77,2026-04-07T15:37:22,1.0182141021943564e-10,0.2728495240709208,nan
78,2026-04-07T15:37:25,9.143878849485649e-11,0.27036398871825895,nan
