run,frequency_hz,gain_db
11,449229.9432463468,-44.91527478258745
11,450951.1189079082,-44.86522025714052
11,452678.8890667921,-45.08092243535791
11,454413.2789890976,-45.03621012561417
11,456154.3140377284,-45.07716623026093
11,457902.019672763,-45.09996915981461
11,459656.4214518278,-45.15261645117916
11,461417.54503047,-45.28399098042307
11,463185.4161625336,-45.32264203944325
11,464960.0607005357,-45.32118228842077
11,466741.5045960441,-45.41164834644054
11,468529.7739000577,-45.47805965154999
11,470324.8947633867,-45.47232894928075
11,472126.8934370353,-45.51319091025374
11,473935.7962725854,-45.57519511569284
11,475751.6297225826,-45.68481838436638
11,477574.4203409222,-45.86007409504486
11,479404.1947832378,-45.85044050273538
11,481240.9798072912,-45.8229466352695
11,483084.8022733641,-45.86820549571038
11,484935.6891446497,-45.86463602601504
11,486793.6674876484,-45.82220733581416
11,488658.7644725626,-45.9828355274378
11,490531.0073736943,-45.93867498473237
11,492410.4235698443,-46.00287597466512
11,494297.0405447123,-46.02636262242982
11,496190.8858872984,-46.03323960858291
11,498091.9872923074,-46.16186795831275
11,500000.3725605534,-46.04623013907978
12,9999.99999962142,-20.04961228098654
12,10038.31391184772,-20.07107453845125
12,10076.77461966102,-20.07244561881061
12,10115.38268549266,-20.04295010024478
12,10154.13867392886,-20.0771540972044
12,10193.04315171898,-20.05011652211198
12,10232.09668778383,-20.04881462998321
12,10271.29985322399,-20.07200889614266
12,10310.65322132811,-20.03019170588278
12,10350.15736758137,-20.05904769731566
12,10389.81286967385,-20.03355534715658
12,10429.62030750898,-20.039589051874
12,10469.58026321204,-20.04122978005609
12,10509.69332113863,-20.04093881515392
12,10549.96006788329,-20.03725820349873
12,10590.38109228799,-20.03088228983771
12,10630.95698545082,-20.02924090599333
12,10671.68834073456,-20.03699481637108
12,10712.57575377543,-20.02311554223542
12,10753.61982249175,-20.04557902568279
12,10794.82114709269,-20.03584639753596
12,10836.18033008708,-20.02867617959426
12,10877.69797629217,-20.01259105828701
12,10919.37469284252,-20.00725989465177
12,10961.21108919886,-20.02643520342683
12,11003.20777715699,-20.04515101186914
12,11045.36537085675,-20.02457845134313
12,11087.68448679098,-20.01102411284317
12,11130.16574381456,-20.03578797091875
12,11172.80976315343,-20.02550313995167
12,11215.6171684137,-20.0274496719164
12,11258.58858559075,-20.0172621293973
12,11301.72464307841,-20.01403760305469
12,11345.02597167811,-20.02127624692288
12,11388.49320460814,-20.00346835466834
12,11432.12697751289,-20.01271420426529
12,11475.92792847217,-20.00578035617204
12,11519.89669801051,-19.99092929154298
12,11564.03392910653,-20.00401703359917
12,11608.34026720237,-20.00040025052349
12,11652.8163602131,-20.02791339087386
12,11697.46285853622,-19.99382716873408
12,11742.28041506114,-20.00044988167804
12,11787.26968517876,-20.03014565155881
12,11832.43132679102,-19.98251264814645
12,11877.76600032056,-19.99499812752562
12,11923.27436872035,-19.99136379023984
12,11968.95709748339,-19.99557151339596
12,12014.81485465245,-19.98889074347514
12,12060.84831082982,-19.99591621466391
12,12107.05813918714,-19.96628266631755
12,12153.44501547524,-19.97714498589089
12,12200.009618034,-19.98680378137926
12,12246.75262780229,-20.00371467072497
12,12293.67472832793,-19.96507915336191
12,12340.77660577769,-19.98161344115885
12,12388.05894894728,-19.99882955357198
12,12435.52244927148,-19.96096719938776
12,12483.16780083423,-19.97796729283981
12,12530.99570037876,-19.97575919498916
12,12579.00684731781,-19.98818316043362
12,12627.20194374384,-19.97809395554787
12,12675.5816944393,-19.97484518675305
12,12724.14680688693,-19.95930507624091
12,12772.89799128012,-19.96170772539396
12,12821.8359605333,-19.97760133946618
12,12870.96143029233,-19.97221065425189
12,12920.27511894502,-19.96242534120415
12,12969.77774763157,-19.97348830971343
12,13019.47004025517,-19.95808942940519
12,13069.35272349257,-19.96856993890113
12,13119.4265268047,-19.95276035715503
12,13169.69218244733,-19.9585270689766
12,13220.15042548179,-19.93685305102211
12,13270.80199378574,-19.92366496429354
12,13321.6476280639,-19.94970770703504
12,13372.68807185895,-19.95302946729964
12,13423.92407156236,-19.9674133251259
12,13475.35637642533,-19.94997054509748
12,13526.98573856972,-19.92889560640562
12,13578.81291299906,-19.93610448092454
12,13630.83865760962,-19.95707169139785
12,13683.06373320143,-19.93750703340045
12,13735.48890348948,-19.90099046038919
12,13788.11493511482,-19.92229122671604
12,13840.94259765582,-19.9226448837393
12,13893.97266363939,-19.92555807056654
12,13947.20590855232,-19.92826786826778
12,14000.64311085257,-19.93253492179781
12,14054.28505198068,-19.91229325022844
12,14108.1325163712,-19.93395380560497
12,14162.18629146416,-19.90454085498934
12,14216.44716771657,-19.91634899989086
12,14270.91593861399,-19.90142014167845
12,14325.59340068214,-19.91668116909172
12,14380.48035349854,-19.90098975438026
12,14435.57759970421,-19.91983963529236
12,14490.88594501539,-19.91291993840207
12,14546.40619823534,-19.90246117509182
12,14602.13917126616,-19.8973110980187
12,14658.08567912067,-19.91693898187577
12,14714.24653993433,-19.90548903805144
12,14770.62257497716,-19.90794108478799
12,14827.21460866584,-19.89935127458687
12,14884.02346857567,-19.87380152445014
12,14941.04998545273,-19.89923161069155
12,14998.29499322602,-19.88427661680279
12,15055.75932901964,-19.90270154606885
12,15113.44383316504,-19.89632692366429
12,15171.34934921332,-19.8752151980656
12,15229.47672394753,-19.8630761738113
12,15287.82680739511,-19.88099967880678
12,15346.40045284025,-19.88187690105229
12,15405.19851683644,-19.88647378442287
12,15464.22185921893,-19.86639001205922
12,15523.47134311737,-19.87071541027365
12,15582.94783496838,-19.88322769229129
12,15642.65220452822,-19.88234315674525
12,15702.58532488556,-19.87545980291575
12,15762.74807247418,-19.87673166773681
12,15823.14132708586,-19.86913876232749
12,15883.76597188317,-19.86716394906605
12,15944.62289341244,-19.86666179846245
12,16005.7129816167,-19.85893942498966
12,16067.0371298487,-19.84516318971489
12,16128.59623488399,-19.85452484380722
12,16190.39119693399,-19.86309755514799
12,16252.4229196592,-19.83895705278312
12,16314.69231018239,-19.83796978326463
12,16377.20027910188,-19.85797625987671
12,16439.94774050485,-19.87125749470611
12,16502.93561198068,-19.84757148172251
12,16566.16481463443,-19.86299638485176
12,16629.63627310024,-19.8444068999417
12,16693.35091555493,-19.82740772878888
12,16757.30967373147,-19.84963628049452
12,16821.51348293271,-19.85295929282954
12,16885.96328204499,-19.82233683712043
12,16950.6600135519,-19.83988814491199
12,17015.60462354805,-19.81370094929558
12,17080.7980617529,-19.8251486192239
12,17146.24128152468,-19.82668525618949
12,17211.93523987428,-19.83201303056222
12,17277.88089747928,-19.80902371112484
12,17344.07921869802,-19.81886375422881
12,17410.53117158364,-19.82292485952072
12,17477.23772789827,-19.82098682441394
12,17544.19986312728,-19.79956997164708
12,17611.41855649346,-19.80237377039124
12,17678.89479097141,-19.80840994099417
12,17746.62955330188,-19.78896515543154
12,17814.62383400622,-19.79442825123567
12,17882.87862740085,-19.78413913151822
12,17951.39493161181,-19.7848971610896
12,18020.17374858934,-19.79123945118397
12,18089.21608412254,-19.78842204039475
12,18158.52294785411,-19.80009892221711
12,18228.09535329506,-19.79574597701991
12,18297.93431783956,-19.78475134251406
12,18368.04086277983,-19.76904881677483
12,18438.41601332104,-19.78909386235109
12,18509.06079859633,-19.75520982094872
12,18579.97625168186,-19.77223831308496
12,18651.16340961191,-19.76400493693493
12,18722.62331339401,-19.76329013341167
12,18794.35700802425,-19.75816144366492
12,18866.36554250248,-19.75454408097555
12,18938.64996984767,-19.76749737038858
12,19011.21134711333,-19.76615247601729
12,19084.05073540297,-19.75803238100811
12,19157.16919988556,-19.75743792973987
12,19230.5678098112,-19.74742000958926
12,19304.24763852667,-19.75789706222496
12,19378.20976349117,-19.74425024028466
12,19452.45526629209,-19.73205371257458
12,19526.98523266076,-19.73304168197846
12,19601.80075248842,-19.7309460206653
12,19676.90291984206,-19.71950820576561
12,19752.29283298053,-19.72373706120387
12,19827.97159437047,-19.72203840892232
12,19903.94031070255,-19.72114471431043
12,19980.20009290759,-19.71769599244404
12,20056.75205617283,-19.7237028836537
12,20133.5973199582,-19.70740058485476
12,20210.73700801275,-19.71610116247596
12,20288.17224839105,-19.70106296510035
12,20365.90417346966,-19.70626775079991
12,20443.93391996375,-19.70328378516296
12,20522.26262894367,-19.70507077621193
12,20600.89144585167,-19.70263214284366
12,20679.82152051862,-19.69674456181065
12,20759.05400718087,-19.69155416274833
12,20838.59006449708,-19.70283102951755
12,20918.43085556517,-19.69347030998233
12,20998.57754793939,-19.70673705446139
12,21079.0313136473,-19.67361881826206
12,21159.79332920699,-19.66032299601068
12,21240.86477564422,-19.66487880300668
12,21322.24683850976,-19.66718457784893
12,21403.94070789664,-19.65938247273499
12,21485.94757845765,-19.64699450981015
12,21568.26864942273,-19.6611571836422
12,21650.90512461657,-19.66202805785372
12,21733.85821247613,-19.66166578155609
12,21817.12912606843,-19.65568371771565
12,21900.71908310818,-19.65569841223777
12,21984.62930597564,-19.63083295235612
12,22068.86102173449,-19.6506428114437
12,22153.41546214978,-19.62835971887159
12,22238.29386370593,-19.61793797504957
12,22323.4974676248,-19.6363663484583
12,22409.02751988388,-19.63213189310324
12,22494.88527123445,-19.63676600984655
12,22581.07197721997,-19.63256369004941
12,22667.58889819432,-19.62767573663164
12,22754.43729934031,-19.61017136159095
12,22841.61845068817,-19.61595471455028
12,22929.13362713408,-19.62612046283677
12,23016.98410845889,-19.61074582850329
12,23105.17117934677,-19.61028015322429
12,23193.69612940402,-19.58183232395145
12,23282.5602531779,-19.59393435071116
12,23371.76485017563,-19.59278336487556
12,23461.31122488333,-19.58519579827407
12,23551.20068678512,-19.58236245276587
12,23641.43455038226,-19.58176183970469
12,23732.01413521238,-19.58820625640734
12,23822.94076586877,-19.57291312928229
12,23914.21577201979,-19.5802253703296
12,24005.84048842823,-19.5743551307752
12,24097.8162549709,-19.56253130524521
12,24190.14441665822,-19.55341277371548
12,24282.82632365384,-19.55955421712056
12,24375.86333129444,-19.54944365280245
12,24469.25680010949,-19.55168808748389
12,24563.00809584124,-19.55178492215363
12,24657.11858946456,-19.53874072047794
12,24751.58965720714,-19.53994189626811
12,24846.42268056946,-19.53714385035214
12,24941.61904634513,-19.53495291658949
12,25037.18014664107,-19.52857049746853
12,25133.10737889792,-19.52897743534084
12,25229.40214591047,-19.51145344932971
12,25326.06585584814,-19.5240575889486
12,25423.09992227564,-19.51599765668291
12,25520.50576417355,-19.48958806370315
12,25618.28480595916,-19.50290090121364
12,25716.43847750723,-19.46800584871227
12,25814.96821417097,-19.48668491354964
12,25913.87545680293,-19.50015065959582
12,26013.16165177618,-19.48067620168077
12,26112.82825100539,-19.48745774803071
12,26212.8767119681,-19.48795604922159
12,26313.30849772599,-19.47391628868997
12,26414.12507694633,-19.47806565166626
12,26515.32792392339,-19.46397111989215
12,26616.91851860008,-19.46042940318306
12,26718.89834658954,-19.45705056376374
12,26821.26889919685,-19.45518918171471
12,26924.0316734409,-19.45239579945462
12,27027.1881720762,-19.44527233931624
12,27130.73990361496,-19.44034472581054
12,27234.68838234903,-19.42526594956212
12,27339.03512837215,-19.42462172072744
12,27443.78166760211,-19.42743671685683
12,27548.92953180308,-19.4270676177429
12,27654.48025860805,-19.41302500609566
12,27760.43539154125,-19.40685444793115
12,27866.79648004079,-19.40282063021805
12,27973.56507948125,-19.42260957029482
12,28080.74275119647,-19.3992049797819
12,28188.33106250238,-19.38368183669486
12,28296.33158671989,-19.38961367030817
12,28404.74590319796,-19.38970436607175
12,28513.5755973366,-19.38096797215584
12,28622.82226061014,-19.37978724001144
12,28732.48749059046,-19.36461700341951
12,28842.57289097037,-19.3606576489905
12,28953.08007158705,-19.35054686619224
12,29064.0106484456,-19.36858899211307
12,29175.36624374267,-19.37385982485177
12,29287.14848589016,-19.34714315844481
12,29399.35900953908,-19.35198593419515
12,29511.9994556034,-19.34923265809329
12,29625.07147128411,-19.34384128605307
12,29738.57671009324,-19.33057102756852
12,29852.51683187809,-19.32162103385687
12,29966.89350284545,-19.32279733090424
12,30081.70839558606,-19.31761672057544
12,30196.96318909896,-19.30907928327307
12,30312.65956881609,-19.311132368142
12,30428.79922662699,-19.29051435154042
12,30545.38386090344,-19.29102163650213
12,30662.41517652437,-19.28885451104385
12,30779.89488490076,-19.27707268830703
12,30897.82470400068,-19.28250467854485
12,31016.20635837439,-19.26587226519826
12,31135.04157917961,-19.25671000487819
12,31254.33210420679,-19.26716532046536
12,31374.0796779045,-19.2650513072774
12,31494.28605140504,-19.24230379114044
12,31614.95298254993,-19.24914166154091
12,31736.08223591568,-19.22988564807757
12,31857.6755828396,-19.23634968071835
12,31979.73480144567,-19.23560958678426
12,32102.26167667057,-19.22235736042862
12,32225.25800028976,-19.20977998551901
12,32348.7255709437,-19.21595018425099
12,32472.66619416414,-19.21101397926188
12,32597.08168240053,-19.1965363865383
12,32721.97385504652,-19.18738618371955
12,32847.34453846659,-19.1866129863394
12,32973.1955660227,-19.18186879834198
12,33099.52877810116,-19.16291418289451
12,33226.34602213954,-19.15925619353296
12,33353.64915265362,-19.15608402876807
12,33481.44003126458,-19.14385204369013
12,33609.7205267262,-19.14899842308535
12,33738.49251495218,-19.14449490024685
12,33867.75787904359,-19.14602578684856
12,33997.5185093164,-19.13549295883809
12,34127.77630332909,-19.11786615552897
12,34258.53316591046,-19.11680758931544
12,34389.79100918744,-19.10644873307556
12,34521.55175261307,-19.09732358487742
12,34653.81732299458,-19.09349900336882
12,34786.58965452151,-19.09283707216287
12,34919.87068879408,-19.0904164322459
12,35053.66237485153,-19.08274607129423
12,35187.96666920062,-19.06849986213531
12,35322.78553584426,-19.05492279523366
12,35458.12094631022,-19.04657980421845
12,35593.97487967996,-19.0516784766184
12,35730.34932261761,-19.03511812989945
12,35867.24626939894,-19.02596952446223
12,36004.66772194058,-19.02447805636326
12,36142.61568982932,-19.01299343408673
12,36281.09219035143,-19.01376180949233
12,36420.09924852219,-18.9895814961448
12,36559.63889711554,-18.9890210661382
12,36699.71317669373,-18.99334460698353
12,36840.32413563725,-18.98157799348862
12,36981.47383017467,-18.9744044505377
12,37123.16432441285,-18.96318803815445
12,37265.397690367,-18.95724541451192
12,37408.17600799105,-18.95202663024398
12,37551.50136520806,-18.94620094734008
12,37695.37585794069,-18.94768019633099
12,37839.80159014198,-18.92025858451863
12,37984.78067382596,-18.91151203924357
12,38130.31522909865,-18.90960429817098
12,38276.40738418902,-18.90154053371881
12,38423.05927548013,-18.90325081757678
12,38570.27304754032,-18.89319924093038
12,38718.05085315467,-18.88241550094256
12,38866.39485335636,-18.86677045788027
12,39015.30721745837,-18.85646811520893
12,39164.79012308518,-18.84215515295779
12,39314.84575620454,-18.83913214469509
12,39465.47631115958,-18.82881194367839
12,39616.68399070075,-18.83390724229408
12,39768.47100601814,-18.81534185083853
12,39920.83957677373,-18.81111854513954
12,40073.79193113396,-18.80217212438126
12,40227.33030580218,-18.78991118831934
12,40381.45694605145,-18.77921234312605
12,40536.17410575738,-18.77181143331535
12,40691.48404743102,-18.76785670769872
12,40847.38904225199,-18.75218169273409
12,41003.89137010172,-18.74576671974067
12,41160.9933195967,-18.73249365902251
12,41318.69718812205,-18.72188350181827
12,41477.00528186508,-18.70964212934354
12,41635.91991584897,-18.70723613062375
12,41795.44341396668,-18.69631573831523
12,41955.5781090149,-18.68565579570533
12,42116.32634272819,-18.66431059965102
12,42277.6904658132,-18.67634585443007
12,42439.67283798307,-18.6474474567698
12,42602.27582799191,-18.6354138267072
12,42765.50181366948,-18.62547838201976
12,42929.3531819559,-18.62324925353546
12,43093.83232893661,-18.61073611184942
12,43258.94165987739,-18.59146694093068
12,43424.68358925953,-18.58947224437906
12,43591.06054081516,-18.5719371746329
12,43758.07494756266,-18.57613477723795
12,43925.72925184223,-18.55243823507155
12,44094.02590535169,-18.54737436815817
12,44262.96736918222,-18.53506827142168
12,44432.55611385444,-18.5212906629117
12,44602.79461935446,-18.51127506935417
12,44773.68537517025,-18.50246764388969
12,44945.23088032792,-18.49173819768419
12,45117.43364342836,-18.48266922221441
12,45290.29618268388,-18.47097349721098
12,45463.82102595505,-18.45254696682345
12,45638.01071078766,-18.44706882096042
12,45812.86778444984,-18.43873331518172
12,45988.39480396928,-18.41149282680172
12,46164.59433617068,-18.40858971217769
12,46341.4689577132,-18.39479722887213
12,46519.02125512823,-18.37041841128643
12,46697.25382485717,-18.36988058508376
12,46876.16927328937,-18.36173863723804
12,47055.77021680032,-18.35338571648744
12,47236.05928178984,-18.32742372142546
12,47417.03910472053,-18.31709164229741
12,47598.71233215628,-18.29732859336436
12,47781.08162080105,-18.29867848721108
12,47964.14963753763,-18.2815966157039
12,48147.91905946672,-18.25761015668511
12,48332.39257394599,-18.24906203700776
12,48517.57287862946,-18.2333176117476
12,48703.46268150694,-18.21958609965883
12,48890.06470094358,-18.20637138234829
12,49077.38166571961,-18.19710491362594
12,49265.41631507038,-18.17288013692448
12,49454.17139872625,-18.16010168236289
12,49643.6496769529,-18.15277827810753
12,49833.85392059164,-18.13274595186537
12,50024.78691109999,-18.11877866096798
12,50216.45144059232,-18.11058899854092
12,50408.85031188065,-18.08883712570542
12,50601.98633851573,-18.06933565549356
12,50795.86234482805,-18.06243309443444
12,50990.48116596926,-18.04771570870645
12,51185.84564795357,-18.02293699073149
12,51381.95864769941,-18.0098571574118
12,51578.82303307113,-17.99985916271511
12,51776.44168292105,-17.97954981085786
12,51974.81748713147,-17.9699822203334
12,52173.95334665695,-17.94925939514054
12,52373.85217356675,-17.92877033505711
12,52574.51689108741,-17.92444946992289
12,52775.95043364551,-17.9009024204462
12,52978.15574691053,-17.87340162662153
12,53181.135787838,-17.86420571183756
12,53384.89352471267,-17.8426754967083
12,53589.43193719198,-17.83595990244232
12,53794.75401634958,-17.81222510532731
12,54000.8627647191,-17.79723634900196
12,54207.76119633806,-17.77839793369918
12,54415.45233679195,-17.75507526515482
12,54623.93922325841,-17.74350458832127
12,54833.22490455175,-17.71822123079496
12,55043.31244116743,-17.7101169195527
12,55254.20490532693,-17.68491151982508
12,55465.90538102255,-17.65601323224168
12,55678.41696406261,-17.64720482498031
12,55891.74276211668,-17.62986345498318
12,56105.88589476099,-17.60408016460458
12,56320.84949352413,-17.5888019180923
12,56536.6367019328,-17.57026186226223
12,56753.25067555775,-17.55135889076018
12,56970.69458205996,-17.53324580441576
12,57188.971601237,-17.50357012158527
12,57408.08492506946,-17.49253705336603
12,57628.03775776763,-17.47226551714294
12,57848.83331581843,-17.4470189066409
12,58070.47482803237,-17.42767951858848
12,58292.96553559081,-17.40297915352756
12,58516.30869209335,-17.37855602224203
12,58740.50756360537,-17.3647802275918
12,58965.56542870586,-17.33521041884095
12,59191.4855785353,-17.31305422787865
12,59418.27131684385,-17.28976072489171
12,59645.92596003961,-17.2674254568891
12,59874.45283723713,-17.24706808987378
12,60103.85529030611,-17.22560519141193
12,60334.13667392027,-17.19766733244795
12,60565.30035560638,-17.17515750018361
12,60797.34971579351,-17.15208011281382
12,61030.28814786252,-17.12960504800094
12,61264.11905819562,-17.10707943833781
12,61498.84586622616,-17.08538903655745
12,61734.47200448875,-17.05840979366442
12,61971.00091866934,-17.03378451033741
12,62208.43606765565,-17.00237309500167
12,62446.78092358776,-16.98438972873609
12,62686.03897190889,-16.95005417614362
12,62926.21371141631,-16.92584123147319
12,63167.30865431264,-16.89650067941895
12,63409.32732625703,-16.87873443119765
12,63652.27326641685,-16.83977102578926
12,63896.15002751942,-16.81353397097119
12,64140.9611759039,-16.78318690996446
12,64386.71029157354,-16.75360862787423
12,64633.40096824797,-16.72230201405473
12,64881.03681341575,-16.70484629534257
12,65129.62144838715,-16.66647775397895
12,65379.15850834709,-16.63903077165777
12,65629.65164240832,-16.60148681336632
12,65881.10451366476,-16.58027497126895
12,66133.52079924507,-16.55473490774911
12,66386.90419036643,-16.52307241736742
12,66641.25839238854,-16.48844352671513
12,66896.58712486776,-16.45888357978837
12,67152.8941216115,-16.41659053752699
12,67410.18313073293,-16.38820839547657
12,67668.45791470559,-16.36003630089657
12,67927.72225041865,-16.3120368275827
12,68187.97992923194,-16.2840679757299
12,68449.23475703147,-16.2533985431835
12,68711.49055428516,-16.21218590808344
12,68974.75115609857,-16.17963801506399
12,69239.02041227107,-16.13775773895442
12,69504.3021873521,-16.10967837040488
12,69770.60036069778,-16.07956099600095
12,70037.91882652741,-16.03292908361777
12,70306.26149398072,-16.00136429897451
12,70575.63228717483,-15.966631975366
12,70846.03514526163,-15.92779231375849
12,71117.47402248552,-15.88385800287033
12,71389.95288824113,-15.85390946925589
12,71663.47572713137,-15.80961914202561
12,71938.04653902577,-15.77137235179941
12,72213.66933911892,-15.73124293106946
12,72490.34815798911,-15.69392115505726
12,72768.08704165746,-15.65603687137024
12,73046.89005164694,-15.61051287462125
12,73326.76126504174,-15.57082215678939
12,73607.70477454706,-15.53249808138647
12,73889.7246885488,-15.49325196170488
12,74172.82513117371,-15.45165990760172
12,74457.01024234963,-15.41054168239065
12,74742.28417786615,-15.35667677173944
12,75028.65110943532,-15.3183897812228
12,75316.11522475258,-15.27350823564854
12,75604.68072755811,-15.22968480907709
12,75894.35183769831,-15.18264406543011
12,76185.1327911874,-15.133559294682
12,76477.02784026941,-15.08293377506738
12,76770.04125348046,-15.04551283022631
12,77064.17731571104,-14.98886461877026
12,77359.44032826876,-14.9330055406642
12,77655.8346089412,-14.89049784646668
12,77953.36449205909,-14.8402297568675
12,78252.03432855966,-14.79624083277051
12,78551.84848605032,-14.74501243945711
12,78852.81134887243,-14.69252010637666
12,79154.92731816556,-14.63046008628482
12,79458.2008119317,-14.57666371292806
12,79762.63626509995,-14.51793250759317
12,80068.23812959137,-14.4714643807617
12,80375.01087438405,-14.41045287519113
12,80682.95898557853,-14.35619971907815
12,80992.0869664633,-14.29838253971304
12,81302.39933758076,-14.24103147152452
12,81613.90063679323,-14.19242137151124
12,81926.5954193494,-14.12832115886942
12,82240.48825795084,-14.06898425665517
12,82555.583742819,-14.01133533499561
12,82871.88648176222,-13.94548134203924
12,83189.40110024317,-13.88019159796146
12,83508.13224144647,-13.82298065118593
12,83828.08456634659,-13.75707977620023
12,84149.26275377604,-13.69158893223545
12,84471.67150049376,-13.63402863022822
12,84795.31552125381,-13.56318169399583
12,85120.19954887428,-13.50180538469076
12,85446.32833430661,-13.4398844400974
12,85773.70664670494,-13.37623765681433
12,86102.33927349592,-13.30491040134454
12,86432.2310204487,-13.23472950675255
12,86763.38671174522,-13.16361116842351
12,87095.81119005075,-13.0960069232043
12,87429.50931658468,-13.01985260651536
12,87764.48597119168,-12.95692559370092
12,88100.74605241296,-12.88252752463636
12,88438.29447755801,-12.80995139208885
12,88777.13618277643,-12.73610851030557
12,89117.27612313014,-12.65867952764385
12,89458.71927266582,-12.57456015882982
12,89801.4706244877,-12.49622641736277
12,90145.53519083059,-12.42242229390121
12,90490.91800313297,-12.34026464087366
12,90837.62411211095,-12.25978799763939
12,91185.65858783174,-12.16577046296957
12,91535.02651978802,-12.08446809315076
12,91885.73301697231,-11.99542016827691
12,92237.7832079517,-11.91317206467109
12,92591.18224094278,-11.82406465930666
12,92945.935283887,-11.7377050913327
12,93302.04752452619,-11.64088660942163
12,93659.52417047851,-11.54959043543883
12,94018.37044931446,-11.45866832071885
12,94378.59160863348,-11.36602083072773
12,94740.19291614057,-11.27184842998991
12,95103.17965972338,-11.17650763571138
12,95467.55714752954,-11.08130803078792
12,95833.33070804428,-10.98702589140351
12,96200.50569016827,-10.89185445177236
12,96569.08746329599,-10.79284415021693
12,96939.08141739416,-10.69637818102002
12,97310.49296308051,-10.5935731129919
12,97683.32753170308,-10.49974450766387
12,98057.59057541941,-10.3971518518989
12,98433.28756727643,-10.29758489250239
12,98810.42400129049,-10.19782573868153
12,99189.00539252762,-10.09671759908313
12,99569.03727718422,-9.991162228312408
12,99950.52521266807,-9.890323468851122
12,100333.4747776795,-9.784879996910806
12,100717.8915722932,-9.680411344818836
12,101103.7812180395,-9.580318278590873
12,101491.1493579876,-9.474680054264418
12,101880.001656827,-9.373723862123729
12,102270.3438009512,-9.274441371537383
12,102662.1814985402,-9.174245276094258
12,103055.5204796446,-9.074213971305653
12,103450.3664962687,-8.972916796948002
12,103846.7253224552,-8.87315492328332
12,104244.6027543695,-8.776706781896173
12,104644.0046103842,-8.683370563307447
12,105044.9367311643,-8.598795063753705
12,105447.404979753,-8.509312822088091
12,105851.4152416567,-8.426691348280409
12,106256.9734249318,-8.344391758734147
12,106664.0854602706,-8.26754746155418
12,107072.7573010883,-8.193926384878154
12,107482.9949236099,-8.123166110125453
12,107894.8043269576,-8.061293446654922
12,108308.1915332389,-8.000044965377755
12,108723.1625876339,-7.945479124355266
12,109139.7235584843,-7.894272401067802
12,109557.8805373823,-7.850417635435008
12,109977.6396392589,-7.81242594798579
12,110399.0070024742,-7.78481326860462
12,110821.9887889064,-7.765730899396594
12,111246.5911840426,-7.74910992483391
12,111672.8203970687,-7.738624702116902
12,112100.6826609604,-7.741700182294578
12,112530.1842325746,-7.751752061366755
12,112961.3313927404,-7.767296918846805
12,113394.1304463514,-7.793839563264367
12,113828.5877224577,-7.832012532319964
12,114264.7095743582,-7.874092050723187
12,114702.5023796943,-7.927111634058379
12,115141.972540542,-7.98689870241963
12,115583.1264835067,-8.053838039438787
12,116025.9706598164,-8.131363662070113
12,116470.5115454163,-8.21188960098959
12,116916.7556410634,-8.30458716440306
12,117364.7094724218,-8.400801558516045
12,117814.3795901578,-8.501261068913475
12,118265.7725700361,-8.614753178498987
12,118718.8950130155,-8.729894901262465
12,119173.7535453458,-8.85435733138859
12,119630.3548186645,-8.979147188317466
12,120088.7055100941,-9.116220445363329
12,120548.8123223397,-9.259663797743919
12,121010.6819837874,-9.399327270748474
12,121474.3212486019,-9.545406698620729
12,121939.7368968263,-9.698410757657543
12,122406.9357344801,-9.851828645243646
12,122875.9245936599,-10.01153442578224
12,123346.7103326383,-10.17231244075057
12,123819.2998359648,-10.33203888493298
12,124293.7000145663,-10.49727070405575
12,124769.9178058482,-10.66364404517422
12,125247.9601737958,-10.82064936353957
12,125727.834109076,-10.99295810781875
12,126209.5466291399,-11.15839742972395
12,126693.1047783251,-11.33339957256901
12,127178.5156279587,-11.50261498697949
12,127665.7862764611,-11.6812775944473
12,128154.9238494493,-11.8557725209128
12,128645.9354998413,-12.0295164427354
12,129138.828407961,-12.20221899023983
12,129633.6097816426,-12.37325053640945
12,130130.2868563364,-12.54688375780463
12,130628.8668952149,-12.71806165139942
12,131129.3571892781,-12.88943743181209
12,131631.7650574611,-13.05531218934759
12,132136.0978467405,-13.22361865299181
12,132642.3629322421,-13.38047296004268
12,133150.5677173487,-13.55769754658346
12,133660.7196338083,-13.71187939754136
12,134172.826141843,-13.8821412331291
12,134686.8947302576,-14.05034993694772
12,135202.9329165498,-14.21778537291966
12,135720.9482470196,-14.37908185860108
12,136240.9482968797,-14.54274768524455
12,136762.9406703668,-14.71471582366501
12,137286.933000852,-14.88439476192234
12,137812.932950953,-15.05097122939624
12,138340.9482126461,-15.20501140021507
12,138870.9865073782,-15.36471256606959
12,139403.0555861806,-15.51828471443693
12,139937.1632297813,-15.67649055522885
12,140473.3172487198,-15.84042281975858
12,141011.5254834605,-15.9866152088424
12,141551.7958045078,-16.14873034384569
12,142094.1361125211,-16.30221693514001
12,142638.5543384303,-16.45669515687576
12,143185.0584435517,-16.60546767812332
12,143733.6564197047,-16.76095520859501
12,144284.3562893283,-16.91533149576415
12,144837.1661055989,-17.06463989903618
12,145392.0939525474,-17.20893129212269
12,145949.1479451778,-17.35315346247323
12,146508.3362295864,-17.50260877239656
12,147069.6669830796,-17.6384884265776
12,147633.1484142949,-17.78309376233164
12,148198.7887633199,-17.92331167557314
12,148766.5963018134,-18.05951499522356
12,149336.5793331261,-18.19883134111947
