run,time,capacitance_value,thermo_volt,temperature_C
1,2026-04-07T15:41:42,9.272521384468425e-11,0.16399404823721397,16.378
2,2026-04-07T15:41:45,8.706594304994587e-11,0.17604006890030632,17.588
3,2026-04-07T15:41:47,8.828825173754566e-11,0.17354737749576543,17.338
4,2026-04-07T15:41:50,8.739684148757007e-11,0.17507519457194576,17.491
5,2026-04-07T15:41:52,8.715644707035898e-11,0.1731633360449223,17.299
6,2026-04-07T15:41:54,8.732842820929927e-11,0.1749094127034141,17.475
7,2026-04-07T15:41:57,8.707467715076199e-11,0.16980595503832774,16.962
8,2026-04-07T15:41:59,8.72501196179581e-11,0.17435243333216022,17.419
9,2026-04-07T15:42:02,8.839774686117159e-11,0.1745921610701089,17.443
10,2026-04-07T15:42:04,8.717412071841367e-11,0.17140175460735918,17.122
11,2026-04-07T15:42:07,8.649400530268695e-11,0.1532563923926773,15.297
12,2026-04-07T15:42:09,8.713220184988372e-11,0.1646750658410383,16.446
13,2026-04-07T15:42:11,8.805217039310782e-11,0.17367737910490177,17.351
14,2026-04-07T15:42:14,8.76536544693518e-11,0.17572639529294065,17.557
15,2026-04-07T15:42:16,8.678238221851545e-11,0.17466014356296,17.45
16,2026-04-07T15:42:19,8.753485628381877e-11,0.1706968834972713,17.051
17,2026-04-07T15:42:21,8.730156678174694e-11,0.16877906159368194,16.859
18,2026-04-07T15:42:23,8.711333050826014e-11,0.17293911308604493,17.277
19,2026-04-07T15:42:26,8.641598339302882e-11,0.17223304930064387,17.206
20,2026-04-07T15:42:28,8.768905182511802e-11,0.1744752788894175,17.431
21,2026-04-07T15:42:31,8.801089700238438e-11,0.17479014517209635,17.463
22,2026-04-07T15:42:33,8.73143505656191e-11,0.17543180449058582,17.527
23,2026-04-07T15:42:35,8.736918380931164e-11,0.1777610993772214,17.761
24,2026-04-07T15:42:38,8.738869956608247e-11,0.16281568502779464,16.259
25,2026-04-07T15:42:40,8.806644195800928e-11,0.1618913616600821,16.166
26,2026-04-07T15:42:42,8.720379777877082e-11,0.16936705052307843,16.918
27,2026-04-07T15:42:45,8.696726297958058e-11,0.16904741353914687,16.886
28,2026-04-07T15:42:47,8.719312344205588e-11,0.17025082293014293,17.007
29,2026-04-07T15:42:50,8.802921184177452e-11,0.16700674607830024,16.681
30,2026-04-07T15:42:53,8.754994080611924e-11,0.1666334387052757,16.643
31,2026-04-07T15:42:55,8.763993845278844e-11,0.1612830972503616,16.105
32,2026-04-07T15:42:57,8.796606955547333e-11,0.16187347153038445,16.164
33,2026-04-07T15:43:00,8.709217813804648e-11,0.1620082438407735,16.178
34,2026-04-07T15:43:02,8.715222653649802e-11,0.1659393016730064,16.573
35,2026-04-07T15:43:05,8.196071609729234e-11,0.16727748337439152,16.708
36,2026-04-07T15:43:07,8.699143582918679e-11,0.16261770092580718,16.239
37,2026-04-07T15:43:09,8.734421854589876e-11,0.16272146367805362,16.25
38,2026-04-07T15:43:12,8.741331245755654e-11,0.16296954014319454,16.275
