run,time,capacitance_value,thermo_volt,temperature_C
1,2026-04-08T10:28:14,-2.1935190099358825e-11,0.2350309825653767,23.858
2,2026-04-08T10:28:16,1.0728057054753936e-10,0.23801863422488623,24.177
3,2026-04-08T10:28:19,9.816810730965455e-11,0.23778367718819027,24.152
4,2026-04-08T10:28:21,8.421135968835083e-11,0.2353005271861548,23.887
5,2026-04-08T10:28:24,9.913783451855226e-11,0.23895249899510418,24.277
6,2026-04-08T10:28:27,9.359619393030438e-11,0.23895488434573053,24.277
7,2026-04-08T10:28:29,9.48699805467633e-11,0.23936039395221087,24.32
8,2026-04-08T10:28:32,1.0999674201690729e-10,0.24011416475013903,24.401
9,2026-04-08T10:28:34,9.809158953430774e-11,0.24079637502927653,24.474
10,2026-04-08T10:28:37,8.70627967303566e-11,0.23955837805419833,24.342
11,2026-04-08T10:28:39,9.633208615581346e-11,0.23881772668471513,24.263
12,2026-04-08T10:28:42,1.1031633660679378e-10,0.23916718055147612,24.3
13,2026-04-08T10:28:44,9.189636185587224e-11,0.23936516465346358,24.321
14,2026-04-08T10:28:46,9.785476405300403e-11,0.23805083645834202,24.181
15,2026-04-08T10:28:49,1.0367430779562599e-10,0.23968360896208196,24.355
16,2026-04-08T10:28:51,9.491988357638825e-11,0.23891552606039568,24.273
17,2026-04-08T10:28:54,9.473499912529888e-11,0.23906699582516922,24.289
18,2026-04-08T10:28:56,9.491680093458454e-11,0.24113986551947164,24.51
19,2026-04-08T10:28:59,9.453684004452393e-11,0.2386388253877385,24.243
20,2026-04-08T10:29:01,9.203552428023984e-11,0.2382893715209775,24.206
21,2026-04-08T10:29:04,9.589037643752138e-11,0.2341209713014223,23.761
22,2026-04-08T10:29:06,1.0398390397013465e-10,0.23874616616592448,24.255
23,2026-04-08T10:29:09,8.706658825477071e-11,0.2418089563701642,24.582
24,2026-04-08T10:29:11,9.358701466170523e-11,0.238823690061281,24.263
25,2026-04-08T10:29:14,9.386945113535222e-11,0.23898708657918633,24.281
26,2026-04-08T10:29:16,9.292726700665249e-11,0.2398195739477842,24.369
27,2026-04-08T10:29:19,9.245206229118098e-11,0.23710623761030547,24.08
28,2026-04-08T10:29:21,9.785271933830564e-11,0.23518006697952387,23.874
29,2026-04-08T10:29:24,9.893089126977895e-11,0.238877360450374,24.269
30,2026-04-08T10:29:26,-2.184737257392691e-11,0.23898231587793362,24.28
