run,time,capacitance_value,thermo_volt,temperature_C
57,2026-04-09T16:28:41,1.2653914400786838e-10,0.09306684003786359,8.572
58,2026-04-09T16:28:43,1.2622074882067302e-10,0.0884678840302513,8.072
59,2026-04-09T16:28:46,1.2595165425707548e-10,0.09131837802874543,8.382
60,2026-04-09T16:28:48,1.2676267612998195e-10,0.09158076659764447,8.411
61,2026-04-09T16:28:50,1.261858629396126e-10,0.08909284589435629,8.14
62,2026-04-09T16:28:53,1.2632721773941508e-10,0.09025331897407796,8.266
63,2026-04-09T16:28:55,1.260884638621865e-10,0.08753521193534652,7.971
64,2026-04-09T16:28:57,1.262645888171113e-10,0.08685180898089584,7.897
65,2026-04-09T16:29:00,1.338951097798292e-10,0.08299588969339311,7.478
66,2026-04-09T16:29:02,1.2574393457145582e-10,0.08335130693672,7.516
67,2026-04-09T16:29:05,1.256707384873885e-10,0.07998915522887273,7.15
68,2026-04-09T16:29:07,1.2580445359161451e-10,0.08217175105198748,7.388
69,2026-04-09T16:29:10,1.255357675354899e-10,0.08121164742487963,7.283
70,2026-04-09T16:29:12,1.2656252946898766e-10,0.08278836418890023,7.455
71,2026-04-09T16:29:15,1.2561216116126614e-10,0.0815885328238437,7.324
72,2026-04-09T16:29:17,1.260402073620273e-10,0.08641409714095971,7.849
73,2026-04-09T16:29:20,1.2549385992362481e-10,0.08596207319726545,7.8
74,2026-04-09T16:29:22,1.25357541754626e-10,0.08884715477984173,8.114
75,2026-04-09T16:29:25,1.2550643738235456e-10,0.08864917067785427,8.092
76,2026-04-09T16:29:27,1.2560400003671298e-10,0.08498646479108629,7.694
77,2026-04-09T16:29:30,1.2557577573439764e-10,0.0858642738215849,7.789
78,2026-04-09T16:29:32,1.253541483854334e-10,0.08082999132466284,7.242
79,2026-04-09T16:29:35,1.2572369409251584e-10,0.08880541114388052,8.109
80,2026-04-09T16:29:37,1.2542862165295862e-10,0.08552197600670297,7.752
